Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio,Steps,Samples,Run_ID
2026-02-02 15:39:46,Secom,25,24,0.04661573596879484,1.000062182753147,480,50,2
2026-02-02 15:39:47,Secom,40,30,0.0868834430346503,0.987643943550088,600,50,2
2026-02-02 15:39:48,Secom,56,42,0.14289166843790088,0.9943763077344272,840,50,2
2026-02-02 15:39:51,Secom,71,71,0.26135541066571444,0.9999999857463158,1000,50,2
2026-02-02 15:39:53,Secom,87,87,0.4407306074143436,1.0000000003289562,1000,50,2
2026-02-02 15:39:57,Secom,103,103,0.7671574272084224,0.999999999999905,1000,50,2
2026-02-02 15:39:59,Secom,118,104,1.00791713152371,1.0000930299371282,1000,50,2
2026-02-02 15:40:01,Secom,134,84,1.0350367515351633,0.9964186242667027,1000,50,2
2026-02-02 15:40:04,Secom,149,84,1.0258983594145488,0.9982841920034133,1000,50,2
2026-02-02 15:40:08,Secom,165,77,0.9920171643890627,0.9906363879577549,1000,50,2
2026-02-02 15:40:13,Secom,181,76,1.0168590161164457,0.9901183746177231,1000,50,2
2026-02-02 15:40:16,Secom,196,73,1.0189677452236874,0.9934495680055687,1000,50,2
2026-02-02 15:40:20,Secom,212,66,1.0138909069630087,0.9765841231225068,1000,50,2
2026-02-02 15:40:25,Secom,228,71,0.9949545326009571,0.9929730163327294,1000,50,2
2026-02-02 15:40:34,Secom,243,72,1.0333768316383871,0.9870448670724471,1000,50,2
2026-02-02 15:40:44,Secom,259,71,1.0248228392388237,0.9875008354054782,1000,50,2
2026-02-02 15:40:58,Secom,274,72,1.051919717445096,0.9861278080870052,1000,50,2
2026-02-02 15:41:03,Secom,290,72,1.0497806430064955,0.9860328530899868,1000,50,2
2026-02-02 15:41:14,Secom,306,71,0.9881346043459532,0.9884290660497674,1000,50,2
2026-02-02 15:41:30,Secom,321,71,0.9512510660809086,0.9830549013786397,1000,50,2
2026-02-02 15:41:48,Secom,337,73,0.9487518368721082,0.9864668470846156,1000,50,2
2026-02-02 15:42:05,Secom,353,71,0.9720344460482503,0.9893422100557732,1000,50,2
2026-02-02 15:42:19,Secom,368,69,1.016507157124941,0.9809289077045802,1000,50,2
2026-02-02 15:42:35,Secom,384,72,0.995938007544402,0.9776854609458379,1000,50,2
2026-02-02 15:42:53,Secom,399,75,1.0440749192639711,0.9834175861158039,1000,50,2
2026-02-02 15:43:20,Secom,415,74,0.9965325560126351,0.9846262937386407,1000,50,2
2026-02-02 15:43:54,Secom,431,75,0.9904424281141467,0.9788218626393438,1000,50,2
2026-02-02 15:44:24,Secom,446,76,1.0347864780859428,0.9803019073259914,1000,50,2
2026-02-02 15:45:01,Secom,462,74,0.9657614479756951,0.9759917071031862,1000,50,2
2026-02-02 15:45:42,Secom,478,77,1.0208432126786948,0.9800646040164794,1000,50,2
