Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio
2026-02-01 17:42:47,Synthetic_high_corr,242,105,1.0217,0.9999
2026-02-01 17:42:52,Synthetic_high_corr,218,112,1.0349,0.9999
2026-02-01 17:43:03,Synthetic_high_corr,226,105,0.9661,0.9999
2026-02-01 17:43:06,Synthetic_high_corr,250,103,1.0047,0.9999
2026-02-01 17:43:07,Synthetic_high_corr,25,25,0.0195,1.0000
2026-02-01 17:43:09,Synthetic_high_corr,32,32,0.0357,1.0000
2026-02-01 17:43:11,Synthetic_high_corr,40,39,0.0598,1.0000
2026-02-01 17:43:13,Synthetic_high_corr,48,48,0.0919,1.0000
2026-02-01 17:43:15,Synthetic_high_corr,56,55,0.1267,1.0000
2026-02-01 17:43:18,Synthetic_high_corr,63,48,0.1520,1.0001
2026-02-01 17:43:19,Synthetic_high_corr,234,100,0.9726,0.9999
2026-02-01 17:43:21,Synthetic_high_corr,71,54,0.1905,1.0001
2026-02-01 17:43:25,Synthetic_high_corr,79,60,0.2297,1.0000
2026-02-01 17:43:29,Synthetic_high_corr,242,105,0.9990,0.9999
2026-02-01 17:43:30,Synthetic_high_corr,87,82,0.2609,1.0000
2026-02-01 17:43:36,Synthetic_high_corr,94,83,0.3090,1.0000
2026-02-01 17:43:39,Synthetic_high_corr,250,109,1.0247,0.9999
2026-02-01 17:43:41,Synthetic_high_corr,25,24,0.0200,1.0000
2026-02-01 17:43:42,Synthetic_high_corr,102,77,0.3588,1.0001
2026-02-01 17:43:42,Synthetic_high_corr,32,31,0.0363,1.0000
2026-02-01 17:43:44,Synthetic_high_corr,40,39,0.0594,1.0000
2026-02-01 17:43:46,Synthetic_high_corr,48,48,0.0916,1.0000
2026-02-01 17:43:48,Synthetic_high_corr,56,49,0.1291,1.0000
2026-02-01 17:43:48,Synthetic_high_corr,110,83,0.4190,0.9999
2026-02-01 17:43:51,Synthetic_high_corr,63,48,0.1591,1.0000
2026-02-01 17:43:54,Synthetic_high_corr,71,63,0.1894,1.0000
2026-02-01 17:43:56,Synthetic_high_corr,118,104,0.5027,1.0000
2026-02-01 17:43:58,Synthetic_high_corr,79,70,0.2333,1.0000
2026-02-01 17:44:03,Synthetic_high_corr,87,66,0.2702,1.0000
2026-02-01 17:44:05,Synthetic_high_corr,125,110,0.5272,1.0000
2026-02-01 17:44:08,Synthetic_high_corr,94,83,0.3111,1.0000
2026-02-01 17:44:14,Synthetic_high_corr,102,96,0.3484,1.0000
2026-02-01 17:44:17,Synthetic_high_corr,133,100,0.5634,0.9999
2026-02-01 17:44:21,Synthetic_high_corr,110,83,0.4078,1.0000
2026-02-01 17:44:30,Synthetic_high_corr,118,89,0.4815,1.0000
2026-02-01 17:44:32,Synthetic_high_corr,141,133,0.6621,1.0000
2026-02-01 17:44:39,Synthetic_high_corr,125,122,0.5486,1.0000
2026-02-01 17:44:47,Synthetic_high_corr,149,131,0.7439,1.0000
2026-02-01 17:44:51,Synthetic_high_corr,133,125,0.5565,1.0000
2026-02-01 17:45:04,Synthetic_high_corr,156,117,0.7678,0.9999
2026-02-01 17:45:05,Synthetic_high_corr,141,137,0.6348,1.0000
2026-02-01 17:45:08,Synthetic_high_corr,164,123,0.9654,1.0000
2026-02-01 17:45:22,Synthetic_high_corr,149,112,0.7761,1.0000
2026-02-01 17:45:31,Synthetic_high_corr,172,151,1.0545,1.0000
2026-02-01 17:45:37,Synthetic_high_corr,180,135,0.9795,0.9999
2026-02-01 17:45:42,Synthetic_high_corr,187,141,0.9931,0.9999
2026-02-01 17:45:43,Synthetic_high_corr,156,117,0.7455,0.9999
2026-02-01 17:45:52,Synthetic_high_corr,195,122,0.9841,1.0000
2026-02-01 17:46:03,Synthetic_high_corr,203,127,1.0368,0.9999
2026-02-01 17:46:07,Synthetic_high_corr,164,144,0.8380,1.0000
2026-02-01 17:46:19,Synthetic_high_corr,211,119,1.0171,1.0000
2026-02-01 17:46:22,Synthetic_high_corr,218,109,0.9534,0.9999
2026-02-01 17:46:26,Synthetic_high_corr,226,113,0.9621,0.9999
2026-02-01 17:46:35,Synthetic_high_corr,172,170,0.9484,1.0000
2026-02-01 17:46:36,Synthetic_high_corr,234,102,1.0090,0.9999
2026-02-01 17:46:41,Synthetic_high_corr,242,121,1.0462,1.0000
2026-02-01 17:46:45,Synthetic_high_corr,180,158,0.9786,1.0000
2026-02-01 17:46:51,Synthetic_high_corr,187,141,1.0285,1.0000
2026-02-01 17:46:58,Synthetic_high_corr,195,147,1.0189,0.9999
2026-02-01 17:47:02,Synthetic_high_corr,250,105,0.9971,0.9999
2026-02-01 17:47:05,Synthetic_high_corr,25,24,0.0215,1.0000
2026-02-01 17:47:07,Synthetic_high_corr,32,30,0.0389,1.0000
2026-02-01 17:47:10,Synthetic_high_corr,40,40,0.0640,1.0000
2026-02-01 17:47:11,Synthetic_high_corr,203,127,1.0348,1.0000
2026-02-01 17:47:13,Synthetic_high_corr,48,47,0.0951,1.0000
2026-02-01 17:47:16,Synthetic_high_corr,56,49,0.1318,1.0000
2026-02-01 17:47:19,Synthetic_high_corr,63,48,0.1545,1.0000
2026-02-01 17:47:23,Synthetic_high_corr,71,54,0.1853,1.0000
2026-02-01 17:47:27,Synthetic_high_corr,211,104,0.9585,0.9999
2026-02-01 17:47:28,Synthetic_high_corr,79,75,0.2182,1.0000
2026-02-01 17:47:31,Synthetic_high_corr,218,109,1.0276,1.0000
2026-02-01 17:47:34,Synthetic_high_corr,87,66,0.2644,1.0000
2026-02-01 17:47:41,Synthetic_high_corr,94,71,0.3019,1.0000
2026-02-01 17:47:50,Synthetic_high_corr,102,96,0.3929,1.0000
2026-02-01 17:47:59,Synthetic_high_corr,226,116,1.0105,0.9999
2026-02-01 17:47:59,Synthetic_high_corr,110,83,0.4300,1.0000
2026-02-01 17:48:11,Synthetic_high_corr,118,118,0.4938,1.0000
2026-02-01 17:48:17,Synthetic_high_corr,234,98,1.0042,0.9999
2026-02-01 17:48:23,Synthetic_high_corr,125,124,0.5593,1.0000
2026-02-01 17:48:27,Synthetic_high_corr,242,90,1.0426,0.9999
2026-02-01 17:48:38,Synthetic_high_corr,133,125,0.6587,1.0000
2026-02-01 17:48:39,Synthetic_high_corr,250,109,1.0049,0.9999
2026-02-01 17:48:40,Synthetic_high_corr,25,25,0.0201,1.0000
2026-02-01 17:48:42,Synthetic_high_corr,32,32,0.0349,1.0000
2026-02-01 17:48:44,Synthetic_high_corr,40,39,0.0598,1.0000
2026-02-01 17:48:46,Synthetic_high_corr,48,47,0.0904,1.0000
2026-02-01 17:48:48,Synthetic_high_corr,56,49,0.1297,1.0000
2026-02-01 17:48:52,Synthetic_high_corr,63,63,0.1533,1.0000
2026-02-01 17:48:53,Synthetic_high_corr,141,124,0.6459,0.9999
2026-02-01 17:48:56,Synthetic_high_corr,71,63,0.2211,1.0000
2026-02-01 17:49:00,Synthetic_high_corr,79,70,0.2280,1.0000
2026-02-01 17:49:05,Synthetic_high_corr,87,77,0.2660,1.0000
2026-02-01 17:49:10,Synthetic_high_corr,149,140,0.7335,1.0000
2026-02-01 17:49:11,Synthetic_high_corr,94,71,0.3047,1.0000
2026-02-01 17:49:18,Synthetic_high_corr,102,99,0.3515,1.0000
2026-02-01 17:49:27,Synthetic_high_corr,110,104,0.4966,1.0000
2026-02-01 17:49:30,Synthetic_high_corr,156,154,0.9378,1.0000
2026-02-01 17:49:36,Synthetic_high_corr,118,118,0.4845,1.0000
2026-02-01 17:49:47,Synthetic_high_corr,125,118,0.5586,1.0000
2026-02-01 17:49:52,Synthetic_high_corr,164,144,0.8759,1.0000
2026-02-01 17:50:00,Synthetic_high_corr,133,129,0.6168,1.0000
2026-02-01 17:50:15,Synthetic_high_corr,141,137,0.6534,1.0000
2026-02-01 17:50:16,Synthetic_high_corr,172,151,0.9346,1.0000
2026-02-01 17:50:21,Synthetic_high_corr,180,135,0.9656,1.0000
2026-02-01 17:50:26,Synthetic_high_corr,187,141,1.0314,1.0000
2026-02-01 17:50:33,Synthetic_high_corr,149,140,0.7253,1.0000
2026-02-01 17:50:35,Synthetic_high_corr,195,122,0.9872,1.0000
2026-02-01 17:50:48,Synthetic_high_corr,203,114,1.0120,1.0000
2026-02-01 17:50:50,Synthetic_high_corr,211,106,0.9508,0.9999
2026-02-01 17:50:52,Synthetic_high_corr,156,137,0.7746,1.0000
2026-02-01 17:50:53,Synthetic_high_corr,218,109,1.0227,0.9999
2026-02-01 17:50:56,Synthetic_high_corr,226,113,0.9537,0.9999
2026-02-01 17:50:59,Synthetic_high_corr,164,144,0.9507,1.0000
