Timestamp,Dataset,p,Experiment,k,Steps,Samples,Alpha,Greedy_Obj,FW_Obj,Ratio,Greedy_Time_s,FW_Time_s,Speedup_x,Status
2026-01-28 12:40:21,Residential,103,compare_k51_a0.2_m50,51,1020,50,0.2000,102.9037,102.8060,0.9991,0.1089,0.3226,0.3377,DONE
2026-01-28 12:46:32,Synthetic_high_corr,1000,compare_k10_a0.1_m20,10,200,20,0.1000,491.7681,200.0455,0.4068,0.1092,1.1022,0.0991,DONE
2026-01-28 12:46:49,Synthetic_high_corr,1000,compare_k100_a0.1_m20,100,2000,20,0.1000,987.8137,986.1995,0.9984,5.9546,11.2827,0.5278,DONE
2026-01-28 12:47:44,Synthetic_high_corr,1000,compare_k200_a0.1_m20,200,4000,20,0.1000,990.5433,990.1158,0.9996,32.7109,21.6049,1.5140,DONE
2026-01-28 12:49:47,Synthetic_high_corr,1000,compare_k300_a0.1_m20,300,6000,20,0.1000,992.4308,992.1225,0.9997,91.1266,32.2425,2.8263,DONE
2026-01-28 12:57:07,Synthetic_high_corr,1000,compare_k500_a0.1_m20,500,10000,20,0.1000,995.3986,995.2627,0.9999,385.5227,54.4421,7.0813,DONE
2026-01-28 12:57:09,Synthetic_high_corr,1000,compare_k10_a0.1_m50,10,200,50,0.1000,492.1187,151.1541,0.3071,0.1174,1.2173,0.0964,DONE
2026-01-28 12:57:27,Synthetic_high_corr,1000,compare_k100_a0.1_m50,100,2000,50,0.1000,987.6884,986.5062,0.9988,5.9597,12.4533,0.4786,DONE
2026-01-28 12:58:24,Synthetic_high_corr,1000,compare_k200_a0.1_m50,200,4000,50,0.1000,990.4445,989.7184,0.9993,32.7795,24.3709,1.3450,DONE
2026-01-28 13:00:32,Synthetic_high_corr,1000,compare_k300_a0.1_m50,300,6000,50,0.1000,992.3497,992.0646,0.9997,92.0806,35.3810,2.6025,DONE
2026-01-28 13:07:40,Synthetic_high_corr,1000,compare_k500_a0.1_m50,500,10000,50,0.1000,995.3456,995.2134,0.9999,369.7606,58.8122,6.2871,DONE
2026-01-28 13:07:42,Synthetic_high_corr,1000,compare_k10_a0.2_m20,10,200,20,0.2000,491.7894,248.3068,0.5049,0.1129,1.0845,0.1041,DONE
2026-01-28 13:07:58,Synthetic_high_corr,1000,compare_k100_a0.2_m20,100,2000,20,0.2000,987.9090,986.0821,0.9982,5.7950,10.3934,0.5576,DONE
