Timestamp,Dataset,p,k,Speedupx,Ratio,Steps,Samples,Run_ID
2026-02-03 22:29:21,Mnist,544,54,0.4747497375179274,0.9857396130650675,800,100,2
2026-02-03 22:29:24,Mnist,544,81,1.1087267403234324,0.9879700408446204,800,100,2
2026-02-03 22:29:29,Mnist,544,108,2.0871081569766106,0.9857458131992682,800,100,2
2026-02-03 22:29:37,Mnist,544,136,3.574481262978349,0.9870958231699933,800,100,2
2026-02-03 22:29:48,Mnist,544,163,5.452651386797077,0.9957560849035039,800,100,2
2026-02-03 22:29:51,Mnist,591,59,0.47703910630408697,0.9912248413545528,800,100,2
2026-02-03 22:29:56,Mnist,591,88,1.1237846114500845,0.9835298400742816,800,100,2
2026-02-03 22:30:03,Mnist,591,118,2.2051643826717493,0.9907835052771784,800,100,2
2026-02-03 22:30:13,Mnist,591,147,3.6572682755670725,0.9913443886601427,800,100,2
2026-02-03 22:30:28,Mnist,591,177,5.746079640421738,0.9985451471325388,800,100,2
2026-02-03 22:30:31,Mnist,639,63,0.5196975809296528,0.9815460341472184,800,100,2
2026-02-03 22:30:37,Mnist,639,95,1.2885110946506044,0.987733894791572,800,100,2
2026-02-03 22:30:46,Mnist,639,127,2.4853636806846455,0.9887134509095291,800,100,2
2026-02-03 22:30:59,Mnist,639,159,4.32479793440267,0.9931480110626958,800,100,2
2026-02-03 22:31:17,Mnist,639,191,6.6367210966614945,0.9966443421522941,800,100,2
